# METADATA:
# 000M7: Ploeren
# 07110: Brest-Guipavas
# 07130: Rennes-St Jacques
# STATIC0021: Hillion
# STATIC0308: Quimper
# Source: www.infoclimat.fr/MeteoFrance
# Licence Ouverte/Open License: http://wiki.data.gouv.fr/images/9/9d/Licence_Ouverte.pdf
station_id;dh_utc;temperature;pression;pression_variation_3h;humidite;point_de_rosee;visibilite;vent_moyen;vent_rafales;vent_rafales_10min;vent_direction;temperature_min;temperature_max;pluie_1h;pluie_3h;pluie_6h;pluie_12h;pluie_24h;ensoleillement;temperature_sol;temps_omm;source;radiations;neige_au_sol;nebulosite;raw_msg;pluie_cumul_0h;pluie_intensite;pluie_intensite_max_1h;uv;uv_index;complements
string;YYYY-MM-DD hh:mm:ss;°C;hPa;hPa;%;°C;m;km/h;km/h;km/h;deg;°C;°C;mm;mm;mm;mm;mm;hours;°C;https://www.infoclimat.fr/stations-meteo/ww.php;StatIC={oy1110,liveobjects,wlkIPxml,wlkLive,csv,weatherlink,vws,vws2,mnw,weewxPosteriori,wlk2webdlRR,wlkLivePostprocessed,wlk2webdl}|Synop={metno1,ogimet,bufr,inra,arpa-liguria,jma1,swiss-opendata,mcx,meteocentre,andorre,arpa-piemonte};W/m²;cm;octats;raw synop;mm;mm/h;mm/h;W/m²;UV Index;various
STATIC0308;2024-10-19 19:45:00;12.5;1016.1;0.4;93;11.4;;2.6;;4.4;191;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@196.2
STATIC0308;2024-10-19 20:00:00;12.4;1016;;93;11.4;;2.4;;4.8;169;;;0;;;;5.8;;;;wlkLive;;;;;;0;;;;@@@@196.2
STATIC0308;2024-10-19 20:15:00;12.4;1016.2;0.2;94;11.4;;2.4;;4.3;167;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@196.2
STATIC0308;2024-10-19 20:30:00;12.5;1016.2;0.2;94;11.5;;2.7;;5.2;190;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@196.2
STATIC0308;2024-10-19 20:45:00;12.5;1016;;94;11.5;;2.9;;4.6;171;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@196.2
STATIC0308;2024-10-19 21:00:00;12.7;1015.7;-0.4;94;11.7;;2.9;;4.8;146;;;0;;;;5.8;;;;wlkLive;;;;;;0;;;;@@@@196.2
STATIC0308;2024-10-19 21:15:00;12.8;1015.9;-0.2;94;11.8;;3.2;;5.6;170;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@196.2
STATIC0308;2024-10-19 21:30:00;13;1016;-0.1;94;12;;4.6;;7.5;188;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@196.2
STATIC0308;2024-10-19 21:45:00;13.3;1016.1;;93;12.2;;6.2;;11.5;187;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@196.2
STATIC0308;2024-10-19 22:00:00;13.7;1016;0.2;91;12.2;;6.3;;12.5;174;;;0;;;;5.8;;;;wlkLive;;;;;;0;;;;@@@@196.2
STATIC0308;2024-10-19 22:15:00;13.9;1015.7;-0.1;90;12.4;;8.3;;13.4;172;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@196.2
STATIC0308;2024-10-19 22:30:00;14.3;1015.5;-0.3;91;12.8;;7.4;;15.4;165;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@196.2
STATIC0308;2024-10-19 22:45:00;14.5;1015;-0.8;90;12.9;;11.5;;20.7;160;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@196.2
STATIC0308;2024-10-19 23:00:00;14.7;1015.1;-0.9;90;13;;10.2;;19.6;175;;;0;;;;5.8;;;;wlkLive;;;;;;0;;;;@@@@196.2
STATIC0308;2024-10-19 23:15:00;14.9;1014.9;-1.1;90;13.3;;11.9;;21.2;167;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@196.2
STATIC0308;2024-10-19 23:30:00;15.1;1014.8;-1.2;90;13.5;;11.4;;21.2;175;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@196.2
STATIC0308;2024-10-19 23:45:00;15.2;1014.8;-1.2;90;13.6;;14;;27.4;170;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@196.2
STATIC0308;2024-10-20 00:00:00;15.2;1014.3;;91;13.7;;12.4;;26.4;166;;;0;;;;5;;;;wlkLive;;;;;;0;;;;@@@@196.2
STATIC0308;2024-10-20 00:15:00;15.2;1014.3;;91;13.8;;11.3;;21.1;164;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@196.2
STATIC0308;2024-10-20 00:30:00;15.1;1014.2;;92;13.8;;12.4;;27.8;159;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@196.2
STATIC0308;2024-10-20 00:45:00;15.1;1014.1;;93;13.8;;11.7;;20.5;161;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@196.2
STATIC0308;2024-10-20 01:00:00;15.1;1013.4;;93;13.9;;14.8;;26.6;155;;;0;;;;3;;;;wlkLive;;;;;;0;;;;@@@@196.2
STATIC0308;2024-10-20 01:15:00;15.2;1013.6;;93;14;;14.7;;29;175;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@196.2
STATIC0308;2024-10-20 01:30:00;15.3;1013.6;;92;14.1;;15.4;;28.4;168;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@196.2
STATIC0308;2024-10-20 01:45:00;15.4;1013.5;;92;14.1;;16.2;;30.6;165;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@196.2
STATIC0308;2024-10-20 02:00:00;15.3;1013.1;;93;14.2;;16.4;;33.5;162;;;0.2;0.2;0.2;0.2;0.4;;;;wlkLive;;;;;;0.2;;;;@@@@196.4
STATIC0308;2024-10-20 02:15:00;15.4;1013.2;;93;14.3;;16.5;;28.5;172;;;;;;;;;;;wlkLive;;;;;;0.8;;;;@@@@196.6
STATIC0308;2024-10-20 02:30:00;15.3;1012.3;;94;14.3;;16.6;;40.5;163;;;;;;;;;;61;wlkLive;;;;;;1.2;;;;@@@@197
STATIC0308;2024-10-20 02:45:00;15.4;1012.3;;94;14.5;;17;;35.4;160;;;;;;;;;;61;wlkLive;;;;;;2.2;;;;@@@@197.4
STATIC0308;2024-10-20 03:00:00;15.4;1012.2;-2.1;94;14.5;;19.1;;35;173;;;1.2;1.4;1.4;1.4;1.6;;;61;wlkLive;;;;;;1.2;;;;@@@@197.6
STATIC0308;2024-10-20 03:15:00;15.2;1011.9;-2.4;94;14.2;;15.8;;34.9;170;;;;;;;;;;61;wlkLive;;;;;;1.6;;;;@@@@198.2
STATIC0308;2024-10-20 03:30:00;15.3;1012;-2.3;95;14.5;;18;;37;165;;;;;;;;;;63;wlkLive;;;;;;8.8;;;;@@@@199.8
STATIC0308;2024-10-20 03:45:00;15.4;1011.5;-2.8;96;14.7;;17.8;;36.1;162;;;;;;;;;;61;wlkLive;;;;;;1.8;;;;@@@@200.6
STATIC0308;2024-10-20 04:00:00;15.6;1011.3;-2.1;96;14.9;;14.7;;29;177;;;3.8;5.2;5.2;5.2;5.4;;;63;wlkLive;;;;;;2.6;;;;@@@@201.4
STATIC0308;2024-10-20 04:15:00;15.8;1011;-2.4;96;15.2;;18.4;;43.5;163;;;;;;;;;;61;wlkLive;;;;;;2.4;;;;@@@@201.8
STATIC0308;2024-10-20 04:30:00;15.9;1011.1;-2.3;96;15.3;;15.2;;32.2;180;;;;;;;;;;61;wlkLive;;;;;;1.6;;;;@@@@202.2
STATIC0308;2024-10-20 04:45:00;16.1;1010.7;-2.7;96;15.5;;16.7;;34.9;179;;;;;;;;;;61;wlkLive;;;;;;1.6;;;;@@@@202.8
STATIC0308;2024-10-20 05:00:00;16.3;1010.9;-2.2;96;15.8;;16.2;;35.8;195;;;1.6;6.6;6.8;6.8;7;;;61;wlkLive;;;;;;1.2;;;;@@@@203
STATIC0308;2024-10-20 05:15:00;16.6;1011;-2.1;97;16;;16.3;;34.5;200;;;;;;;;;;61;wlkLive;;;;;;1.2;;;;@@@@203.4
STATIC0308;2024-10-20 05:30:00;16.8;1010.9;-2.2;97;16.3;;16.9;;36.8;206;;;;;;;;;;;wlkLive;;;;;;0.8;;;;@@@@203.6
STATIC0308;2024-10-20 05:45:00;17;1010.8;-2.3;96;16.4;;18.6;;41.7;210;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@203.6
STATIC0308;2024-10-20 06:00:00;17.2;1010.8;-1.4;96;16.5;;18.8;;38.3;201;;;0.6;6;7.4;7.4;7.6;;;;wlkLive;;;;;;0;;;;@@@@203.6
STATIC0308;2024-10-20 06:15:00;17.3;1010.6;-1.6;96;16.6;;20.4;;44.4;206;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@203.6
STATIC0308;2024-10-20 06:30:00;17.3;1010.8;-1.4;95;16.6;;19.5;;44.3;209;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@203.6
STATIC0308;2024-10-20 06:45:00;17.4;1010.9;-1.3;95;16.6;;19.6;;42.1;210;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@203.6
STATIC0308;2024-10-20 07:00:00;17.4;1011.1;-0.2;95;16.5;;16.4;;40.5;213;;;0.2;2.4;7.6;7.6;7.6;;;;wlkLive;;;;;;0.2;;;;@@@@203.8
STATIC0308;2024-10-20 07:15:00;17.4;1011.2;-0.1;94;16.4;;17.1;;34;215;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@203.8
STATIC0308;2024-10-20 07:30:00;17.4;1011.1;-0.2;94;16.4;;20;;47.5;207;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@203.8
STATIC0308;2024-10-20 07:45:00;17.5;1011.4;0.1;93;16.4;;20.1;;49.4;220;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@203.8
STATIC0308;2024-10-20 08:00:00;17.3;1011.5;0.6;94;16.4;;17.9;;40.3;218;;;0.6;1.4;8;8.2;8.2;;;61;wlkLive;;;;;;2.4;;;;@@@@204.4
STATIC0308;2024-10-20 08:15:00;17.2;1011.6;0.7;95;16.4;;21.7;;46.3;217;;;;;;;;;;61;wlkLive;;;;;;2.2;;;;@@@@204.8
STATIC0308;2024-10-20 08:30:00;17.2;1011.6;0.7;95;16.3;;17.4;;38.5;227;;;;;;;;;;63;wlkLive;;;;;;4.8;;;;@@@@205.8
STATIC0308;2024-10-20 08:45:00;17.2;1011.8;0.9;95;16.4;;18.4;;40.8;228;;;;;;;;;;63;wlkLive;;;;;;5.2;;;;@@@@207.2
STATIC0308;2024-10-20 09:00:00;17.2;1011.8;1;95;16.4;;20.9;;44;220;;;3.6;4.4;10.4;11.8;11.8;;;63;wlkLive;;;;;;3.6;;;;@@@@208
STATIC0308;2024-10-20 09:15:00;17.2;1011.8;1;95;16.4;;21;;47.5;220;;;;;;;;;;;wlkLive;;;;;;0.8;;;;@@@@208.2
STATIC0308;2024-10-20 09:30:00;17.3;1012.1;1.3;95;16.4;;22.2;;46.4;226;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@208.2
STATIC0308;2024-10-20 09:45:00;17.3;1012.3;1.5;95;16.4;;22.9;;42.3;227;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@208.2
STATIC0308;2024-10-20 10:00:00;17.3;1012.4;1.3;95;16.4;;21.8;;47.4;220;;;0.2;4.4;6.8;12;12;;;;wlkLive;;;;;;0;;;;@@@@208.2
STATIC0308;2024-10-20 10:15:00;17.3;1012.3;1.2;95;16.5;;21;;50.6;222;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@208.2
STATIC0308;2024-10-20 10:30:00;17.4;1012.6;1.5;95;16.6;;20.9;;42.9;224;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@208.2
STATIC0308;2024-10-20 10:45:00;17.4;1012.8;1.7;94;16.4;;22.8;;40.8;218;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@208.2
STATIC0308;2024-10-20 11:00:00;17.4;1013;1.5;94;16.4;;21.6;;42.5;228;;;0;3.8;5.2;12;12;;;;wlkLive;;;;;;0;;;;@@@@208.2
STATIC0308;2024-10-20 11:15:00;17.6;1013;1.5;94;16.5;;22.4;;48.1;222;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@208.2
STATIC0308;2024-10-20 11:30:00;17.6;1012.8;1.3;94;16.5;;21.2;;48;220;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@208.2
STATIC0308;2024-10-20 11:45:00;17.6;1012.8;1.3;93;16.5;;20.4;;38.2;222;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@208.2
STATIC0308;2024-10-20 12:00:00;17.6;1012.8;1;93;16.5;;24.1;;44.5;226;;;0;0.2;4.6;12;12;;;;wlkLive;;;;;;0;;;;@@@@208.2
STATIC0308;2024-10-20 12:15:00;17.4;1012.7;0.9;94;16.4;;20.2;;41.7;224;;;;;;;;;;;wlkLive;;;;;;0.2;;;;@@@@208.4
STATIC0308;2024-10-20 12:30:00;17.4;1012.8;1;95;16.6;;20.6;;48.7;226;;;;;;;;;;61;wlkLive;;;;;;1.8;;;;@@@@208.8
STATIC0308;2024-10-20 12:45:00;17.4;1012.9;1.1;95;16.6;;20.4;;57;222;;;;;;;;;;63;wlkLive;;;;;;4;;;;@@@@209.6
STATIC0308;2024-10-20 13:00:00;17.3;1013.1;0.7;95;16.5;;21.2;;51.8;217;;;1.8;1.8;6.2;13.8;13.8;;;61;wlkLive;;;;;;1.6;;;;@@@@210
STATIC0308;2024-10-20 13:15:00;17.3;1013.2;0.8;95;16.6;;22.2;;47.9;229;;;;;;;;;;63;wlkLive;;;;;;6.2;;;;@@@@211
STATIC0308;2024-10-20 13:30:00;17.3;1013.1;0.7;96;16.6;;19.9;;37.4;215;;;;;;;;;;63;wlkLive;;;;;;2.8;;;;@@@@211.6
STATIC0308;2024-10-20 13:45:00;17.2;1013.6;1.2;96;16.5;;17.5;;35.2;232;;;;;;;;;;61;wlkLive;;;;;;1.6;;;;@@@@212
STATIC0308;2024-10-20 14:00:00;16.1;1014.2;1.2;94;15.2;;13.3;;27.5;260;;;2.4;4.2;8;16;16.2;;;61;wlkLive;;;;;;1.8;;;;@@@@212.4
STATIC0308;2024-10-20 14:15:00;15.7;1014.3;1.3;95;14.8;;8.9;;20.9;254;;;;;;;;;;61;wlkLive;;;;;;1.6;;;;@@@@213
STATIC0308;2024-10-20 14:30:00;15.4;1014.4;1.4;95;14.6;;8.6;;18.2;255;;;;;;;;;;;wlkLive;;;;;;0.8;;;;@@@@213.2
STATIC0308;2024-10-20 14:45:00;15.1;1014.9;1.9;95;14.2;;8.5;;20.2;256;;;;;;;;;;61;wlkLive;;;;;;1;;;;@@@@213.4
STATIC0308;2024-10-20 15:00:00;14.9;1014.8;2;95;14.1;;6.6;;20.2;260;;;1.2;5.4;5.6;16;17.4;;;;wlkLive;;;;;;0.8;;;;@@@@213.6
STATIC0308;2024-10-20 15:15:00;14.7;1014.9;2.1;94;13.8;;4.6;;12.7;244;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@213.6
STATIC0308;2024-10-20 15:30:00;14.7;1014.9;2.1;94;13.8;;4;;9.2;211;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@213.6
STATIC0308;2024-10-20 15:45:00;14.8;1015.3;2.5;94;13.8;;4.2;;10.2;214;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@213.6
STATIC0308;2024-10-20 16:00:00;14.7;1015.5;2.4;94;13.7;;5.6;;13.2;220;;;0;3.6;5.4;12.2;17.4;;;;wlkLive;;;;;;0;;;;@@@@213.6
STATIC0308;2024-10-20 16:15:00;14.7;1015.7;2.6;94;13.7;;3.7;;8.7;229;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@213.6
STATIC0308;2024-10-20 16:30:00;14.8;1016;2.9;94;13.7;;3.6;;9.8;224;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@213.6
STATIC0308;2024-10-20 16:45:00;14.8;1016.1;3;94;13.8;;2.5;;5.3;196;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@213.6
STATIC0308;2024-10-20 17:00:00;14.8;1016.2;2;94;13.8;;3.7;;6.8;219;;;0;1.2;5.4;10.6;17.4;;;;wlkLive;;;;;;0;;;;@@@@213.6
STATIC0308;2024-10-20 17:15:00;14.7;1016.5;2.3;93;13.7;;4.4;;11;236;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@213.6
STATIC0308;2024-10-20 17:30:00;14.7;1016.6;2.4;93;13.7;;4.4;;11.4;234;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@213.6
STATIC0308;2024-10-20 17:45:00;14.7;1017;2.8;93;13.7;;4.9;;10.1;240;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@213.6
STATIC0308;2024-10-20 18:00:00;14.7;1017.1;2.3;93;13.6;;3.7;;10.7;236;;;0;;5.4;10;17.4;;;;wlkLive;;;;;;0;;;;@@@@213.6
STATIC0308;2024-10-20 18:15:00;14.6;1017.1;2.3;94;13.5;;2;;6.6;218;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@213.6
STATIC0308;2024-10-20 18:30:00;14.6;1017;2.2;93;13.5;;2.8;;5.8;213;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@213.6
STATIC0308;2024-10-20 18:45:00;14.6;1017.5;2.7;94;13.6;;2.4;;6.2;215;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@213.6
STATIC0308;2024-10-20 19:00:00;14.6;1017.5;2;94;13.6;;1.9;;4.2;213;;;0;;3.6;9.8;17.4;;;;wlkLive;;;;;;0;;;;@@@@213.6
STATIC0308;2024-10-20 19:15:00;14.6;1018.2;2.7;94;13.7;;3;;7.1;234;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@213.6
STATIC0308;2024-10-20 19:30:00;14.7;1018;2.5;95;13.8;;2.5;;5.7;207;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@213.6
STATIC0308;2024-10-20 19:45:00;14.7;1018.3;2.8;95;13.9;;2.4;;6.3;221;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@213.6
STATIC0308;2024-10-20 20:00:00;14.8;1018.3;2.1;95;13.9;;2.8;;8;216;;;0;;1.2;9.2;17.4;;;;wlkLive;;;;;;0;;;;@@@@213.6
STATIC0308;2024-10-20 20:15:00;14.8;1018.6;2.4;95;14.1;;2.8;;7.6;211;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@213.6
STATIC0308;2024-10-20 20:30:00;14.9;1018.7;2.5;95;14.2;;4.2;;10.7;204;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@213.6
STATIC0308;2024-10-20 20:45:00;15;1018.8;2.6;95;14.2;;2.5;;5.6;224;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@213.6
STATIC0308;2024-10-20 21:00:00;15.1;1018.9;1.8;95;14.3;;2.4;;5.3;228;;;0;;;5.6;17.4;;;;wlkLive;;;;;;0;;;;@@@@213.6
STATIC0308;2024-10-20 21:15:00;15.1;1019;1.9;95;14.3;;3.2;;7.9;217;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@213.6
STATIC0308;2024-10-20 21:30:00;15.2;1018.9;1.8;95;14.4;;3.1;;8.1;210;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@213.6
STATIC0308;2024-10-20 21:45:00;15.2;1018.9;1.8;95;14.4;;2.3;;7.3;212;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@213.6
STATIC0308;2024-10-20 22:00:00;15.1;1019;1.5;95;14.3;;1.2;;4.2;178;;;0;;;5.4;17.4;;;;wlkLive;;;;;;0;;;;@@@@213.6
STATIC0308;2024-10-20 22:15:00;15.2;1019.4;1.9;95;14.4;;4.8;;11.5;232;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@213.6
STATIC0308;2024-10-20 22:30:00;15.3;1019.4;1.9;95;14.5;;5.3;;11.5;240;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@213.6
STATIC0308;2024-10-20 22:45:00;15.3;1019.6;2.1;95;14.5;;3.6;;11.1;232;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@213.6
STATIC0308;2024-10-20 23:00:00;15.2;1019.3;1;95;14.4;;2.1;;6.2;246;;;0;;;5.4;17.4;;;;wlkLive;;;;;;0;;;;@@@@213.6
STATIC0308;2024-10-20 23:15:00;15.2;1019.3;1;95;14.4;;1.3;;3.1;242;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@213.6
STATIC0308;2024-10-20 23:30:00;15.1;1019.4;1.1;95;14.4;;1.6;;3.2;183;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@213.6
STATIC0308;2024-10-20 23:45:00;15.1;1019.7;1.4;96;14.3;;0.7;;2;214;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@213.6
STATIC0308;2024-10-21 00:00:00;15;1019.7;;96;14.3;;0.5;;1.7;260;;;0;;;;;;;;wlkLive;;;;;;0;;;;@@@@213.6
STATIC0308;2024-10-21 00:15:00;15;1019.8;;96;14.3;;0.2;;1.7;261;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@213.6
STATIC0308;2024-10-21 00:30:00;14.9;1019.9;;96;14.3;;0.5;;1.7;261;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@213.6
STATIC0308;2024-10-21 00:45:00;14.9;1019.6;;96;14.2;;1.1;;2.8;177;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@213.6
STATIC0308;2024-10-21 01:00:00;14.8;1019.6;;96;14.2;;2.4;;5.2;149;;;0;;;;;;;;wlkLive;;;;;;0;;;;@@@@213.6
STATIC0308;2024-10-21 01:15:00;14.8;1019.3;;96;14.2;;1.9;;3.8;146;;;;;;;;;;;wlkLive;;;;;;0;;;;@@@@213.6
STATIC0308;2024-10-21 01:30:00;14.8;1019.4;;96;14.2;;1.3;;3.2;154;;;;;;;;;;61;wlkLive;;;;;;1.2;;;;@@@@214
STATIC0308;2024-10-21 01:45:00;14.8;1019.4;;96;14.2;;0;;0;0;;;;;;;;;;61;wlkLive;;;;;;1;;;;@@@@214.2
STATIC0308;2024-10-21 02:00:00;14.8;1019.6;;97;14.3;;1;;2.5;213;;;0.8;0.8;;;;;;;wlkLive;;;;;;0.8;;;;@@@@214.4
STATIC0308;2024-10-21 02:15:00;14.9;1019.5;;97;14.3;;1;;2.2;245;;;;;;;;;;61;wlkLive;;;;;;1;;;;@@@@214.8
STATIC0308;2024-10-21 02:30:00;14.8;1019.6;;97;14.3;;0.5;;1.9;245;;;;;;;;;;63;wlkLive;;;;;;4.4;;;;@@@@216
STATIC0308;2024-10-21 02:45:00;14.8;1019.6;;97;14.3;;2.4;;4.8;248;;;;;;;;;;63;wlkLive;;;;;;3.8;;;;@@@@216.8
STATIC0308;2024-10-21 03:00:00;14.8;1019.6;-0.1;97;14.2;;1.4;;2.6;229;;;3.4;4.2;;;;;;63;wlkLive;;;;;;5.6;;;;@@@@217.8
STATIC0308;2024-10-21 03:15:00;14.7;1019.6;-0.1;97;14.2;;0.5;;2.2;233;;;;;;;;;;63;wlkLive;;;;;;5.8;;;;@@@@219.2
STATIC0308;2024-10-21 03:30:00;14.6;1019.7;;96;14;;0.5;;1.9;259;;;;;;;;;;63;wlkLive;;;;;;2.6;;;;@@@@220.2
STATIC0308;2024-10-21 03:45:00;13.9;1019.6;-0.1;96;13.2;;1.3;;4.2;298;;;;;;;;;;63;wlkLive;;;;;;4;;;;@@@@221.2
STATIC0308;2024-10-21 04:00:00;13.7;1019.8;0.2;95;12.9;;2.6;;6.5;271;;;4.4;8.6;;;;;;63;wlkLive;;;;;;4.8;;;;@@@@222.2
STATIC0308;2024-10-21 04:15:00;13.2;1020;0.4;94;12.2;;3.3;;6.3;271;;;;;;;;;;63;wlkLive;;;;;;5;;;;@@@@223.2
STATIC0308;2024-10-21 04:30:00;13.2;1019.9;0.3;94;12.2;;1.7;;4.2;242;;;;;;;;;;61;wlkLive;;;;;;1.6;;;;@@@@223.8
STATIC0308;2024-10-21 04:45:00;13.2;1020;0.4;94;12.3;;0.1;;1.8;252;;;;;;;;;;61;wlkLive;;;;;;1;;;;@@@@224.2
STATIC0308;2024-10-21 05:00:00;13.1;1020;0.4;95;12.3;;2.3;;4.3;326;;;3.2;11;11.8;;;;;63;wlkLive;;;;;;3.2;;;;@@@@225.4
STATIC0308;2024-10-21 05:15:00;13;1020.5;0.9;95;12.2;;3;;5.5;318;;;;;;;;;;63;wlkLive;;;;;;3.4;;;;@@@@226.2
STATIC0308;2024-10-21 05:30:00;12.9;1020.5;0.9;95;12.1;;3.4;;6.6;330;;;;;;;;;;63;wlkLive;;;;;;3;;;;@@@@227.2
STATIC0308;2024-10-21 05:45:00;12.8;1020.7;1.1;95;12;;2.9;;6.6;323;;;;;;;;;;63;wlkLive;;;;;;5.2;;;;@@@@228.4
STATIC0308;2024-10-21 06:00:00;12.7;1020.5;0.9;95;12;;2.4;;4.8;329;;;4.2;11.8;16;;;;;63;wlkLive;;;;;;4.2;;;;@@@@229.6
STATIC0308;2024-10-21 06:15:00;12.7;1020.6;1;95;11.9;;2.5;;5;347;;;;;;;;;;63;wlkLive;;;;;;5.8;;;;@@@@230.8
STATIC0308;2024-10-21 06:30:00;12.7;1020.6;1;96;12;;4.8;;8.8;19;;;;;;;;;;63;wlkLive;;;;;;3.2;;;;@@@@231.8
STATIC0308;2024-10-21 06:45:00;12.6;1020.7;1.1;96;12;;3.9;;8.1;17;;;;;;;;;;63;wlkLive;;;;;;4.2;;;;@@@@232.4
STATIC0308;2024-10-21 07:00:00;12.6;1020.8;1;96;12;;5.2;;8.8;19;;;3.6;11;19.6;;;;;63;wlkLive;;;;;;3.4;;;;@@@@233.2
STATIC0308;2024-10-21 07:15:00;12.5;1020.8;1;96;11.9;;3.4;;8.8;17;;;;;;;;;;63;wlkLive;;;;;;3.4;;;;@@@@234.2
STATIC0308;2024-10-21 07:30:00;12.5;1020.7;0.9;96;11.9;;2.4;;6.4;34;;;;;;;;;;61;wlkLive;;;;;;1.6;;;;@@@@234.6
STATIC0308;2024-10-21 07:45:00;12.6;1021;1.2;96;11.9;;1.4;;2.9;37;;;;;;;;;;61;wlkLive;;;;;;1;;;;@@@@234.8
STATIC0308;2024-10-21 08:00:00;12.5;1021.2;1.2;96;11.9;;3.1;;6.4;13;;;2.2;10;21;;;;;63;wlkLive;;;;;;3;;;;@@@@235.4
STATIC0308;2024-10-21 08:15:00;12.2;1021;1;96;11.4;;3.4;;6.9;23;;;;;;;;;;63;wlkLive;;;;;;2.8;;;;@@@@236
STATIC0308;2024-10-21 08:30:00;12.2;1020.8;0.8;95;11.4;;6.8;;10.7;23;;;;;;;;;;;wlkLive;;;;;;0.8;;;;@@@@236.2
STATIC0308;2024-10-21 08:45:00;12.2;1020.9;0.9;95;11.4;;3.5;;8.8;34;;;;;;;;;;;wlkLive;;;;;;0.2;;;;@@@@236.4
STATIC0308;2024-10-21 09:00:00;12.2;1021;0.5;94;11.3;;4.5;;8.4;39;;;1.4;7.2;19;;;;;61;wlkLive;;;;;;1.4;;;;@@@@236.8
STATIC0308;2024-10-21 09:15:00;12.3;1021.4;0.9;94;11.3;;3.7;;7.5;355;;;;;;;;;;61;wlkLive;;;;;;1;;;;@@@@237
STATIC0308;2024-10-21 09:30:00;12.3;1021.7;1.2;94;11.4;;3;;7;33;;;;;;;;;;63;wlkLive;;;;;;3.2;;;;@@@@237.4
STATIC0308;2024-10-21 09:45:00;12.1;1021.9;1.4;93;11;;4.2;;9.3;39;;;;;;;;;;63;wlkLive;;;;;;3.4;;;;@@@@238.2
