dh_utc,temperature_moyenne,pression_moyenne,humidite_moyenne,visibilité_moyenne,vent_moyen,vent_rafales_moyen,vent_rafales_max,vent_direction_moyenne,pluie_moyenne,pluie_intesite,uv,uv_index
2024-10-20 10:00:00,17.6,1012.575,94.5,6800.0,28.225,61.199999999999996,75.6,208.0,0.15000000000000002,0.0,202.0,1.2
2024-10-20 10:10:00,18.5,1012.4,92.0,,21.8,,,195.0,,0.0,151.0,1.0
2024-10-20 10:15:00,17.3,1012.3,95.0,,21.0,,,222.0,,0.0,,
2024-10-20 10:20:00,18.4,1012.6,92.0,,17.5,,,204.0,,0.0,135.0,0.9
2024-10-20 10:30:00,17.9,1012.55,93.5,,19.2,,,212.5,,0.0,176.0,1.1
2024-10-20 10:40:00,18.4,1012.6,93.0,,20.2,,,197.0,,0.0,199.0,1.3
2024-10-20 10:45:00,17.4,1012.8,94.0,,22.8,,,218.0,,0.0,,
2024-10-20 10:50:00,18.4,1012.7,93.0,,20.9,,,194.0,,0.0,146.0,1.0
2024-10-20 11:00:00,17.775,1013.1,94.0,8950.0,28.175,61.2,72.0,211.0,0.25,0.0,257.0,1.6
2024-10-20 11:10:00,18.6,1012.7,94.0,,19.3,,,193.0,,0.0,246.0,1.6
2024-10-20 11:15:00,17.6,1013.0,94.0,,22.4,,,222.0,,0.0,,
2024-10-20 11:20:00,18.6,1012.7,94.0,,19.9,,,191.0,,0.0,167.0,1.4
2024-10-20 11:30:00,18.05,1012.8,94.0,,21.1,,,207.5,,0.1,111.0,0.9
2024-10-20 11:40:00,18.4,1013.0,94.0,,17.6,,,196.0,,0.2,120.0,0.9
2024-10-20 11:45:00,17.6,1012.8,93.0,,20.4,,,222.0,,0.0,,
2024-10-20 11:50:00,18.4,1012.8,94.0,,16.5,,,199.0,,0.0,151.0,1.2
2024-10-20 12:00:00,17.375,1013.2249999999999,92.25,6700.0,24.15,63.0,64.8,220.5,0.2,0.0,149.0,1.3
2024-10-20 12:10:00,18.6,1012.8,94.0,,16.6,,,198.0,,0.2,276.0,1.8
2024-10-20 12:15:00,17.4,1012.7,94.0,,20.2,,,224.0,,0.2,,
2024-10-20 12:20:00,18.6,1012.6,94.0,,19.1,,,194.0,,0.2,172.0,1.3
2024-10-20 12:30:00,17.9,1012.5999999999999,94.5,,21.9,,,208.5,,0.9,95.0,0.8
2024-10-20 12:40:00,18.6,1012.5,93.0,,20.0,,,196.0,,0.0,162.0,1.2
2024-10-20 12:45:00,17.4,1012.9,95.0,,20.4,,,222.0,,4.0,,
2024-10-20 12:50:00,18.8,1012.5,93.0,,20.2,,,211.0,,0.0,192.0,1.3
2024-10-20 13:00:00,17.45,1013.45,92.75,9000.0,25.2,52.2,61.2,217.0,0.5,0.8,227.0,1.5
2024-10-20 13:10:00,19.2,1012.4,91.0,,22.6,,,203.0,,0.0,165.0,1.1
2024-10-20 13:15:00,17.3,1013.2,95.0,,22.2,,,229.0,,6.2,,
2024-10-20 13:20:00,19.2,1012.7,90.0,,22.0,,,216.0,,0.0,181.0,1.1
2024-10-20 13:30:00,18.200000000000003,1012.9000000000001,93.0,,20.15,,,212.5,,1.4,172.0,1.1
2024-10-20 13:40:00,18.9,1012.6,91.0,,22.5,,,202.0,,0.0,179.0,1.1
2024-10-20 13:45:00,17.2,1013.6,96.0,,17.5,,,232.0,,1.6,,
2024-10-20 13:50:00,18.7,1013.0,92.0,,23.2,,,197.0,,0.0,134.0,0.8
2024-10-20 14:00:00,16.950000000000003,1014.175,91.25,12000.0,22.35,54.0,54.0,222.25,0.7,0.9,139.0,0.8
2024-10-20 14:10:00,18.6,1013.0,93.0,,18.0,,,206.0,,0.0,162.0,1.0
2024-10-20 14:15:00,15.7,1014.3,95.0,,8.9,,,254.0,,1.6,,
2024-10-20 14:20:00,18.7,1013.1,92.0,,17.2,,,204.0,,0.0,144.0,0.8
2024-10-20 14:30:00,17.0,1013.75,94.0,,12.5,,,229.0,,0.4,158.0,0.8
2024-10-20 14:40:00,18.6,1013.0,93.0,,16.9,,,207.0,,0.0,165.0,0.8
2024-10-20 14:45:00,15.1,1014.9,95.0,,8.5,,,256.0,,1.0,,
2024-10-20 14:50:00,18.6,1013.4,93.0,,19.1,,,203.0,,0.0,137.0,0.6
2024-10-20 15:00:00,16.650000000000002,1014.6,92.0,14000.0,17.425,45.0,57.6,226.75,0.3,0.4,49.0,0.0
2024-10-20 15:10:00,18.7,1013.7,92.0,,19.9,,,226.0,,0.0,58.0,0.0
2024-10-20 15:15:00,14.7,1014.9,94.0,,4.6,,,244.0,,0.0,,
2024-10-20 15:20:00,18.7,1014.0,92.0,,20.0,,,228.0,,0.0,30.0,0.0
2024-10-20 15:30:00,15.5,1014.5999999999999,93.0,,15.4,,,241.5,,3.0,28.0,0.0
2024-10-20 15:40:00,16.2,1014.3,93.0,,21.1,,,287.0,,1.0,67.0,0.0
2024-10-20 15:45:00,14.8,1015.3,94.0,,4.2,,,214.0,,0.0,,
2024-10-20 15:50:00,16.2,1014.5,93.0,,17.9,,,282.0,,0.0,44.0,0.0
2024-10-20 16:00:00,16.375,1015.25,88.5,21000.0,20.175,48.6,57.6,236.0,0.3,0.0,33.0,0.0
2024-10-20 16:10:00,16.1,1015.0,93.0,,17.2,,,281.0,,0.0,19.0,0.0
2024-10-20 16:15:00,14.7,1015.7,94.0,,3.7,,,229.0,,0.0,,
2024-10-20 16:20:00,15.9,1015.5,94.0,,18.7,,,278.0,,0.0,18.0,0.0
2024-10-20 16:30:00,15.3,1015.9,94.0,,10.3,,,248.0,,0.0,11.0,0.0
2024-10-20 16:40:00,15.3,1016.0,94.0,,17.3,,,288.0,,0.2,7.0,0.0
2024-10-20 16:45:00,14.8,1016.1,94.0,,2.5,,,196.0,,0.0,,
2024-10-20 16:50:00,15.3,1016.2,95.0,,15.1,,,,,0.0,0.0,0.0
2024-10-20 17:00:00,15.6,1016.2750000000001,93.75,7400.0,16.5,45.0,46.8,219.25,0.3,0.0,0.0,0.0
2024-10-20 17:10:00,15.2,1016.2,93.0,,14.2,,,222.0,,0.0,0.0,0.0
2024-10-20 17:15:00,14.7,1016.5,93.0,,4.4,,,236.0,,0.0,,
2024-10-20 17:20:00,15.2,1016.3,92.0,,12.6,,,204.0,,0.0,0.0,0.0
2024-10-20 17:30:00,15.0,1016.5,92.0,,8.600000000000001,,,215.0,,0.0,0.0,0.0
2024-10-20 17:40:00,15.3,1016.6,91.0,,12.0,,,202.0,,0.0,0.0,0.0
2024-10-20 17:45:00,14.7,1017.0,93.0,,4.9,,,240.0,,0.0,,
2024-10-20 17:50:00,15.3,1016.9,90.0,,9.8,,,,,0.0,0.0,0.0
2024-10-20 18:00:00,15.625,1017.1,92.75,6450.0,14.775,39.6,43.2,218.5,0.25,0.0,0.0,0.0
2024-10-20 18:10:00,15.3,1017.2,90.0,,7.6,,,208.0,,0.0,0.0,0.0
2024-10-20 18:15:00,14.6,1017.1,94.0,,2.0,,,218.0,,0.0,,
2024-10-20 18:20:00,15.3,1017.4,91.0,,9.0,,,197.0,,0.0,0.0,0.0
2024-10-20 18:30:00,14.899999999999999,1017.3,92.0,,7.199999999999999,,,203.0,,0.0,0.0,0.0
2024-10-20 18:40:00,15.2,1017.6,91.0,,9.0,,,203.0,,0.0,0.0,0.0
2024-10-20 18:45:00,14.6,1017.5,94.0,,2.4,,,215.0,,0.0,,
2024-10-20 18:50:00,15.1,1017.7,91.0,,8.9,,,197.0,,0.0,0.0,0.0
2024-10-20 19:00:00,15.5,1017.675,93.5,8000.0,12.425,39.6,39.6,215.25,0.4,0.0,0.0,0.0
2024-10-20 19:10:00,14.9,1017.6,91.0,,7.5,,,206.0,,0.0,0.0,0.0
2024-10-20 19:15:00,14.6,1018.2,94.0,,3.0,,,234.0,,0.0,,
2024-10-20 19:20:00,14.8,1017.8,91.0,,9.4,,,189.0,,0.0,0.0,0.0
2024-10-20 19:30:00,14.75,1018.05,93.0,,6.2,,,195.5,,0.0,0.0,0.0
2024-10-20 19:40:00,14.9,1018.3,91.0,,7.2,,,197.0,,0.0,0.0,0.0
2024-10-20 19:45:00,14.7,1018.3,95.0,,2.4,,,221.0,,0.0,,
2024-10-20 19:50:00,14.9,1018.2,91.0,,8.4,,,192.0,,0.0,0.0,0.0
2024-10-20 20:00:00,15.25,1018.4,93.5,12500.0,12.3,36.0,43.2,226.75,0.35,0.0,0.0,0.0
2024-10-20 20:10:00,15.0,1018.6,91.0,,6.5,,,216.0,,0.0,0.0,0.0
2024-10-20 20:15:00,14.8,1018.6,95.0,,2.8,,,211.0,,0.0,,
2024-10-20 20:20:00,15.1,1018.7,91.0,,8.1,,,,,0.0,0.0,0.0
2024-10-20 20:30:00,15.0,1018.85,93.0,,6.800000000000001,,,212.5,,0.0,0.0,0.0
2024-10-20 20:40:00,14.9,1019.1,91.0,,9.9,,,213.0,,0.0,0.0,0.0
2024-10-20 20:45:00,15.0,1018.8,95.0,,2.5,,,224.0,,0.0,,
2024-10-20 20:50:00,14.8,1018.8,92.0,,12.8,,,186.0,,0.0,0.0,0.0
2024-10-20 21:00:00,15.225,1019.05,94.0,21000.0,11.55,25.200000000000003,28.8,220.0,0.0,0.0,0.0,0.0
2024-10-20 21:10:00,14.8,1019.0,92.0,,9.4,,,193.0,,0.0,0.0,0.0
2024-10-20 21:15:00,15.1,1019.0,95.0,,3.2,,,217.0,,0.0,,
2024-10-20 21:20:00,14.9,1019.3,92.0,,9.3,,,196.0,,0.0,0.0,0.0
2024-10-20 21:30:00,14.95,1019.05,93.5,,6.8,,,196.5,,0.0,0.0,0.0
2024-10-20 21:40:00,14.7,1019.4,93.0,,9.8,,,170.0,,0.0,0.0,0.0
2024-10-20 21:45:00,15.2,1018.9,95.0,,2.3,,,212.0,,0.0,,
2024-10-20 21:50:00,14.8,1019.4,93.0,,9.4,,,172.0,,0.0,0.0,0.0
2024-10-20 22:00:00,14.9,1019.4,94.75,5000.0,9.85,28.8,28.8,212.0,0.15,0.0,0.0,0.0
2024-10-20 22:10:00,14.8,1019.9,93.0,,10.3,,,177.0,,0.0,0.0,0.0
2024-10-20 22:15:00,15.2,1019.4,95.0,,4.8,,,232.0,,0.0,,
2024-10-20 22:20:00,14.8,1019.6,93.0,,9.3,,,173.0,,0.0,0.0,0.0
2024-10-20 22:30:00,15.0,1019.65,94.0,,6.35,,,201.0,,0.0,0.0,0.0
2024-10-20 22:40:00,14.7,1019.7,93.0,,8.6,,,167.0,,0.0,0.0,0.0
2024-10-20 22:45:00,15.3,1019.6,95.0,,3.6,,,232.0,,0.0,,
2024-10-20 22:50:00,14.7,1019.8,93.0,,7.9,,,165.0,,0.0,0.0,0.0
2024-10-20 23:00:00,14.774999999999999,1019.7,94.5,13000.0,7.65,23.4,25.2,225.5,0.1,0.0,0.0,0.0
2024-10-20 23:10:00,14.6,1019.9,93.0,,6.3,,,169.0,,0.0,0.0,0.0
2024-10-20 23:15:00,15.2,1019.3,95.0,,1.3,,,242.0,,0.0,,
2024-10-20 23:20:00,14.6,1020.1,93.0,,6.6,,,176.0,,0.0,0.0,0.0
2024-10-20 23:30:00,14.85,1019.7,94.0,,3.3,,,180.0,,0.0,0.0,0.0
2024-10-20 23:40:00,14.6,1019.9,94.0,,7.3,,,168.0,,0.0,0.0,0.0
2024-10-20 23:45:00,15.1,1019.7,96.0,,0.7,,,214.0,,0.0,,
2024-10-20 23:50:00,14.6,1020.1,94.0,,7.6,,,169.0,,0.0,0.0,0.0
2024-10-21 00:00:00,14.6,1019.875,95.25,16000.0,4.85,14.4,18.0,195.75,0.0,0.0,0.0,0.0
2024-10-21 00:10:00,14.6,1020.0,94.0,,6.4,,,160.0,,0.0,0.0,0.0
2024-10-21 00:15:00,15.0,1019.8,96.0,,0.2,,,261.0,,0.0,,
2024-10-21 00:20:00,14.6,1020.0,94.0,,6.9,,,160.0,,0.0,0.0,0.0
2024-10-21 00:30:00,14.75,1019.95,95.0,,3.7,,,208.5,,0.0,0.0,0.0
2024-10-21 00:40:00,14.5,1020.0,94.0,,6.5,,,148.0,,0.0,0.0,0.0
2024-10-21 00:45:00,14.9,1019.6,96.0,,1.1,,,177.0,,0.0,,
2024-10-21 00:50:00,14.6,1020.3,94.0,,7.3,,,153.0,,0.0,0.0,0.0
2024-10-21 01:00:00,14.425,1019.975,95.0,8500.0,4.175,9.0,14.4,126.75,0.1,0.0,0.0,0.0
2024-10-21 01:10:00,14.5,1020.2,94.0,,6.5,,,148.0,,0.0,0.0,0.0
2024-10-21 01:15:00,14.8,1019.3,96.0,,1.9,,,146.0,,0.0,,
2024-10-21 01:20:00,14.5,1020.3,94.0,,6.6,,,151.0,,0.0,0.0,0.0
2024-10-21 01:30:00,14.7,1019.8,95.0,,4.3500000000000005,,,155.0,,4.6,0.0,0.0
2024-10-21 01:40:00,14.5,1020.1,94.0,,8.9,,,153.0,,3.0,0.0,0.0
2024-10-21 01:45:00,14.8,1019.4,96.0,,0.0,,,0.0,,1.0,,
2024-10-21 01:50:00,14.5,1020.0,94.0,,10.5,,,155.0,,1.0,0.0,0.0
2024-10-21 02:00:00,14.325,1019.95,96.25,10000.0,5.225,10.8,10.8,196.5,0.6499999999999999,0.4,0.0,0.0
2024-10-21 02:10:00,14.4,1019.6,95.0,,9.1,,,147.0,,0.0,0.0,0.0
2024-10-21 02:15:00,14.9,1019.5,97.0,,1.0,,,245.0,,1.0,,
2024-10-21 02:20:00,14.4,1019.7,95.0,,9.7,,,147.0,,0.0,0.0,0.0
2024-10-21 02:30:00,14.600000000000001,1019.7,96.0,,5.5,,,197.5,,2.2,0.0,0.0
2024-10-21 02:40:00,14.4,1019.8,95.0,,8.9,,,152.0,,0.0,0.0,0.0
2024-10-21 02:45:00,14.8,1019.6,97.0,,2.4,,,248.0,,3.8,,
2024-10-21 02:50:00,14.4,1020.0,95.0,,7.9,,,152.0,,0.0,0.0,0.0
2024-10-21 03:00:00,14.325,1020.0,96.75,10200.0,5.6,10.8,10.8,182.0,1.2,3.8,0.0,0.0
2024-10-21 03:10:00,14.3,1020.2,95.0,,4.3,,,176.0,,1.6,0.0,0.0
2024-10-21 03:15:00,14.7,1019.6,97.0,,0.5,,,233.0,,5.8,,
2024-10-21 03:20:00,14.3,1020.3,95.0,,4.6,,,154.0,,0.8,0.0,0.0
2024-10-21 03:30:00,14.45,1020.0,96.0,,3.05,,,202.5,,2.2,0.0,0.0
2024-10-21 03:40:00,14.3,1020.3,96.0,,4.9,,,151.0,,5.2,0.0,0.0
2024-10-21 03:45:00,13.9,1019.6,96.0,,1.3,,,298.0,,4.0,,
2024-10-21 03:50:00,14.2,1020.0,96.0,,4.5,,,152.0,,1.6,0.0,0.0
2024-10-21 04:00:00,13.775,1020.15,96.25,11500.0,4.725,9.0,10.8,192.25,1.7000000000000002,3.3,0.0,0.0
2024-10-21 04:10:00,13.8,1020.6,96.0,,7.9,,,171.0,,6.2,0.0,0.0
2024-10-21 04:15:00,13.2,1020.0,94.0,,3.3,,,271.0,,5.0,,
2024-10-21 04:20:00,13.9,1020.8,96.0,,7.7,,,176.0,,6.2,0.0,0.0
2024-10-21 04:30:00,13.45,1020.25,95.0,,5.3999999999999995,,,209.5,,2.0,0.0,0.0
2024-10-21 04:40:00,13.8,1020.6,95.0,,6.4,,,176.0,,1.6,0.0,0.0
2024-10-21 04:45:00,13.2,1020.0,94.0,,0.1,,,252.0,,1.0,,
2024-10-21 04:50:00,13.9,1020.6,95.0,,5.5,,,172.0,,1.8,0.0,0.0
2024-10-21 05:00:00,13.475,1020.525,95.25,8150.0,5.675,12.600000000000001,14.4,253.0,1.75,2.3,0.0,0.0
2024-10-21 05:10:00,13.8,1020.5,95.0,,5.3,,,155.0,,1.8,0.0,0.0
2024-10-21 05:15:00,13.0,1020.5,95.0,,3.0,,,318.0,,3.4,,
2024-10-21 05:20:00,13.8,1020.7,95.0,,3.3,,,153.0,,1.8,0.0,0.0
2024-10-21 05:30:00,13.350000000000001,1020.6,95.5,,3.0,,,241.5,,2.0,0.0,0.0
2024-10-21 05:40:00,13.8,1021.0,96.0,,2.0,,,153.0,,0.0,0.0,0.0
2024-10-21 05:45:00,12.8,1020.7,95.0,,2.9,,,323.0,,5.2,,
2024-10-21 05:50:00,13.9,1021.0,96.0,,4.6,,,296.0,,0.2,0.0,0.0
2024-10-21 06:00:00,13.1,1020.875,96.0,4400.0,5.95,12.600000000000001,14.4,237.25,2.0,2.9000000000000004,0.0,0.0
2024-10-21 06:10:00,13.4,1021.1,96.0,,6.6,,,319.0,,2.6,0.0,0.0
2024-10-21 06:15:00,12.7,1020.6,95.0,,2.5,,,347.0,,5.8,,
2024-10-21 06:20:00,13.2,1021.2,96.0,,6.3,,,332.0,,2.2,0.0,0.0
2024-10-21 06:30:00,12.95,1021.2,95.5,,5.4,,,174.5,,4.6,0.0,0.0
2024-10-21 06:40:00,13.2,1021.8,96.0,,6.6,,,325.0,,6.2,0.0,0.0
2024-10-21 06:45:00,12.6,1020.7,96.0,,3.9,,,17.0,,4.2,,
2024-10-21 06:50:00,13.1,1021.9,96.0,,6.2,,,346.0,,4.6,0.0,0.0
2024-10-21 07:00:00,12.7,1021.2,96.75,4600.0,7.675000000000001,18.0,21.6,137.25,2.6,2.7,7.0,0.0
2024-10-21 07:10:00,12.6,1021.8,96.0,,2.7,,,5.0,,1.0,7.0,0.0
2024-10-21 07:15:00,12.5,1020.8,96.0,,3.4,,,17.0,,3.4,,
2024-10-21 07:20:00,12.3,1022.3,96.0,,1.0,,,20.0,,3.8,7.0,0.0
2024-10-21 07:30:00,12.3,1021.4000000000001,96.0,,1.65,,,28.0,,1.8,11.0,0.0
2024-10-21 07:40:00,12.1,1022.4,96.0,,1.4,,,22.0,,1.2,12.0,0.0
2024-10-21 07:45:00,12.6,1021.0,96.0,,1.4,,,37.0,,1.0,,
2024-10-21 07:50:00,12.1,1022.0,96.0,,1.9,,,22.0,,1.0,12.0,0.0
2024-10-21 08:00:00,12.225,1021.7,96.75,4650.0,7.075,18.0,21.6,54.25,1.9,1.9,14.0,0.0
2024-10-21 08:10:00,12.1,1021.9,96.0,,4.4,,,69.0,,0.8,19.0,0.0
2024-10-21 08:15:00,12.2,1021.0,96.0,,3.4,,,23.0,,2.8,,
2024-10-21 08:20:00,12.2,1022.1,96.0,,3.5,,,84.0,,0.0,25.0,0.0
2024-10-21 08:30:00,12.2,1021.45,95.5,,5.15,,,53.5,,0.4,30.0,0.0
2024-10-21 08:40:00,12.4,1022.3,96.0,,4.9,,,88.0,,0.0,26.0,0.0
2024-10-21 08:45:00,12.2,1020.9,95.0,,3.5,,,34.0,,0.2,,
2024-10-21 08:50:00,12.5,1022.2,96.0,,6.9,,,124.0,,0.2,32.0,0.0
2024-10-21 09:00:00,12.275,1021.675,96.0,9850.0,7.175,19.8,21.6,78.75,1.25,1.2999999999999998,28.0,0.0
2024-10-21 09:10:00,12.3,1022.8,96.0,,5.9,,,,,2.6,25.0,0.0
2024-10-21 09:15:00,12.3,1021.4,94.0,,3.7,,,355.0,,1.0,,
2024-10-21 09:20:00,12.1,1022.6,96.0,,6.2,,,129.0,,3.4,40.0,0.0
2024-10-21 09:30:00,12.2,1022.1,95.0,,4.9,,,81.5,,2.4000000000000004,60.0,0.0
2024-10-21 09:40:00,12.1,1022.6,96.0,,4.2,,,115.0,,1.8,54.0,0.0
2024-10-21 09:45:00,12.1,1021.9,93.0,,4.2,,,39.0,,3.4,,
2024-10-21 09:50:00,11.8,1022.4,96.0,,4.0,,,113.0,,1.0,40.0,0.0
2024-10-21 10:00:00,12.2,1022.125,95.0,11200.0,7.75,19.8,25.2,84.0,1.1,1.1,47.0,0.0
2024-10-21 10:10:00,11.7,1022.5,95.0,,1.1,,,104.0,,0.2,46.0,0.0
2024-10-21 10:15:00,11.9,1022.3,93.0,,3.3,,,1.0,,5.2,,
2024-10-21 10:20:00,11.7,1022.7,96.0,,0.5,,,104.0,,2.6,49.0,0.0
2024-10-21 10:30:00,11.850000000000001,1022.55,94.5,,1.45,,,71.0,,3.9,49.0,0.0
2024-10-21 10:40:00,11.8,1023.0,95.0,,1.7,,,104.0,,1.0,49.0,0.0
2024-10-21 10:45:00,11.9,1022.1,94.0,,2.7,,,12.0,,5.0,,
2024-10-21 10:50:00,11.8,1023.2,95.0,,1.2,,,179.0,,4.6,46.0,0.0
2024-10-21 11:00:00,12.2,1022.4,94.0,13000.0,6.65,19.8,21.6,139.0,2.15,3.2,47.0,0.0
2024-10-21 11:10:00,11.7,1023.0,95.0,,2.0,,,302.0,,3.6,37.0,0.0
2024-10-21 11:15:00,11.8,1022.3,94.0,,4.0,,,20.0,,3.2,,
2024-10-21 11:20:00,11.7,1023.1,95.0,,1.6,,,308.0,,5.8,32.0,0.0
2024-10-21 11:30:00,11.7,1022.5,94.5,,2.55,,,170.0,,3.8000000000000003,49.0,0.0
2024-10-21 11:40:00,11.7,1023.0,95.0,,0.7,,,308.0,,4.6,47.0,0.0
2024-10-21 11:45:00,11.7,1021.8,94.0,,3.9,,,46.0,,2.6,,
2024-10-21 11:50:00,11.7,1022.9,96.0,,0.7,,,308.0,,3.0,47.0,0.0
2024-10-21 12:00:00,12.149999999999999,1022.5,95.0,27050.0,6.4,19.8,28.8,198.66666666666666,2.25,2.8,65.0,0.0
2024-10-21 12:10:00,11.7,1022.6,96.0,,2.9,,,282.0,,1.8,63.0,0.0
2024-10-21 12:15:00,11.8,1022.1,94.0,,2.4,,,330.0,,2.0,,
2024-10-21 12:20:00,11.7,1022.6,96.0,,2.8,,,138.0,,2.0,47.0,0.0
2024-10-21 12:30:00,11.75,1022.4000000000001,95.5,,2.15,,,236.0,,2.2,33.0,0.0
2024-10-21 12:40:00,11.8,1022.5,96.0,,1.6,,,137.0,,2.0,25.0,0.0
2024-10-21 12:45:00,11.8,1022.2,95.0,,4.0,,,350.0,,6.4,,
2024-10-21 12:50:00,11.7,1022.8,96.0,,2.7,,,137.0,,1.8,25.0,0.0
2024-10-21 13:00:00,12.175,1022.45,94.25,10500.0,7.175,21.6,32.4,93.75,1.8,2.3,23.0,0.0
2024-10-21 13:10:00,11.7,1022.8,96.0,,1.1,,,137.0,,5.0,21.0,0.0
2024-10-21 13:15:00,11.8,1022.7,95.0,,3.1,,,349.0,,1.0,,
2024-10-21 13:20:00,11.8,1022.8,96.0,,2.4,,,137.0,,4.8,23.0,0.0
2024-10-21 13:30:00,12.15,1022.75,96.0,,2.05,,,237.5,,1.3,18.0,0.0
2024-10-21 13:40:00,11.8,1022.8,96.0,,1.0,,,137.0,,5.0,14.0,0.0
2024-10-21 13:45:00,12.9,1022.6,92.0,,4.3,,,349.0,,0.0,,
2024-10-21 13:50:00,11.7,1022.4,96.0,,0.0,,,137.0,,4.6,16.0,0.0
2024-10-21 14:00:00,12.875,1022.55,91.25,10300.0,7.65,28.8,39.6,145.75,2.575,2.9,21.0,0.0
2024-10-21 14:10:00,11.7,1022.2,96.0,,2.0,,,137.0,,2.4,14.0,0.0
2024-10-21 14:15:00,13.6,1022.7,90.0,,5.0,,,298.0,,0.0,,
2024-10-21 14:20:00,11.7,1021.8,96.0,,4.0,,,137.0,,3.8,18.0,0.0
2024-10-21 14:30:00,12.65,1022.65,92.5,,3.6,,,222.0,,1.0,16.0,0.0
2024-10-21 14:40:00,11.8,1022.6,96.0,,3.7,,,204.0,,1.4,26.0,0.0
2024-10-21 14:45:00,13.7,1022.9,88.0,,2.6,,,333.0,,0.0,,
2024-10-21 14:50:00,11.8,1022.7,96.0,,3.2,,,195.0,,0.8,19.0,0.0
2024-10-21 15:00:00,13.45,1022.75,89.75,11500.0,4.85,19.8,25.2,207.25,1.65,0.0,23.0,0.0
2024-10-21 15:10:00,11.8,1022.9,96.0,,2.1,,,195.0,,0.2,23.0,0.0
2024-10-21 15:15:00,14.1,1023.0,85.0,,4.6,,,334.0,,0.0,,
2024-10-21 15:20:00,11.9,1022.8,96.0,,1.8,,,194.0,,0.0,35.0,0.0
2024-10-21 15:30:00,13.149999999999999,1022.85,91.5,,2.4,,,262.5,,0.0,65.0,0.0
2024-10-21 15:40:00,12.9,1022.9,97.0,,2.6,,,265.0,,0.0,220.0,0.0
2024-10-21 15:45:00,14.3,1023.1,84.0,,4.9,,,307.0,,0.0,,
2024-10-21 15:50:00,12.9,1023.4,96.0,,4.8,,,292.0,,0.0,130.0,0.0
2024-10-21 16:00:00,13.55,1023.175,89.5,11500.0,4.625,18.0,21.6,218.5,0.65,0.0,144.0,0.0
2024-10-21 16:10:00,12.9,1023.4,96.0,,3.9,,,263.0,,0.0,141.0,0.0
2024-10-21 16:15:00,14.2,1023.4,85.0,,4.0,,,328.0,,0.0,,
2024-10-21 16:20:00,13.1,1023.4,96.0,,5.6,,,292.0,,0.0,97.0,0.0
2024-10-21 16:30:00,13.4,1023.45,90.0,,4.699999999999999,,,312.5,,0.0,90.0,0.0
2024-10-21 16:40:00,12.9,1023.6,96.0,,2.0,,,,,0.0,19.0,0.0
2024-10-21 16:45:00,13.9,1023.7,85.0,,1.8,,,303.0,,0.0,,
2024-10-21 16:50:00,12.8,1023.7,95.0,,4.0,,,330.0,,0.0,16.0,0.0
2024-10-21 17:00:00,12.625,1023.8,91.5,31000.0,7.0,12.600000000000001,14.4,217.25,0.55,0.0,9.0,0.0
2024-10-21 17:10:00,12.3,1023.9,95.0,,7.5,,,296.0,,0.0,0.0,0.0
2024-10-21 17:15:00,12.7,1024.2,89.0,,0.7,,,268.0,,0.0,,
2024-10-21 17:20:00,12.1,1024.0,95.0,,8.5,,,300.0,,0.0,0.0,0.0
2024-10-21 17:30:00,12.2,1024.15,92.5,,4.4,,,288.0,,0.0,0.0,0.0
2024-10-21 17:40:00,12.1,1024.1,95.0,,7.3,,,,,0.0,0.0,0.0
2024-10-21 17:45:00,12.3,1024.9,91.0,,4.0,,,255.0,,0.0,,
2024-10-21 17:50:00,12.0,1024.5,95.0,,7.2,,,299.0,,0.0,0.0,0.0
2024-10-21 18:00:00,11.675,1024.625,94.25,12500.0,6.8,12.600000000000001,14.4,282.5,0.0,0.0,0.0,0.0
2024-10-21 18:10:00,11.8,1024.8,95.0,,4.9,,,308.0,,0.0,0.0,0.0
2024-10-21 18:15:00,12.2,1025.6,91.0,,5.9,,,262.0,,0.0,,
2024-10-21 18:20:00,11.7,1024.9,95.0,,5.0,,,298.0,,0.0,0.0,0.0
2024-10-21 18:30:00,11.899999999999999,1025.35,93.0,,4.95,,,285.0,,0.0,0.0,0.0
2024-10-21 18:40:00,11.4,1025.2,95.0,,2.1,,,263.0,,0.0,0.0,0.0
2024-10-21 18:45:00,12.3,1025.9,91.0,,2.5,,,285.0,,0.0,,
2024-10-21 18:50:00,11.3,1025.3,96.0,,1.6,,,253.0,,0.0,0.0,0.0
2024-10-21 19:00:00,11.174999999999999,1025.675,95.25,4500.0,4.5,12.600000000000001,14.4,265.75,0.0,0.0,0.0,0.0
2024-10-21 19:10:00,11.3,1025.6,95.0,,2.8,,,259.0,,0.0,0.0,0.0
2024-10-21 19:15:00,12.1,1026.2,91.0,,2.5,,,225.0,,0.0,,
2024-10-21 19:20:00,11.2,1025.8,95.0,,2.8,,,254.0,,0.0,0.0,0.0
2024-10-21 19:30:00,11.55,1026.1,93.5,,2.05,,,260.5,,0.0,0.0,0.0
2024-10-21 19:40:00,11.1,1025.9,95.0,,2.4,,,263.0,,0.0,0.0,0.0
2024-10-21 19:45:00,11.6,1026.6,92.0,,0.1,,,262.0,,0.0,,
2024-10-21 19:50:00,10.8,1026.0,95.0,,2.0,,,250.0,,0.0,0.0,0.0
2024-10-21 20:00:00,10.925,1026.475,96.0,9700.0,5.4750000000000005,12.600000000000001,14.4,229.25,0.05,0.0,0.0,0.0
